100000
39437	55645
51198	67227
35943	86025
97097	56279
29357	12979
68099	64703
30560	91080
2596	22871
94804	68949
76434	39862
99554	8736
10140	86309
43412	76203
3020	12145
56394	47249
11910	25386
12529	85195
11469	76388
28272	18906
71642	79619
73819	64364
68901	79968
25071	7097
87405	11304
77639	2916
10081	26856
16803	31595
56663	51973
52790	44249
84401	47616
5093	10194
28525	58211
14026	64419
62050	21161
95985	7625
21765	72014
49911	54967
54660	24278
73984	49648
25368	53666
78463	29453
90165	26841
43037	65990
45724	22117
30932	87819
48308	18900
69810	36888
35605	58773
49161	97398
10847	57051
2907	85511
11835	36156
66879	4295
3236	65168
78449	59582
92263	86836
38844	96882
53185	6213
40959	74848
77899	77494
97887	70160
4774	7053
4704	62934
544	77728
75163	79588
28913	87290
69629	7843
94812	13929
59428	58761
52961	57503
68339	37795
92903	32414
77933	93617
12803	65951
88186	74199
78453	48233
24422	94086
68743	73835
54430	68667
62734	97971
64339	31341
80683	12614
30041	41567
94585	54009
75398	81740
45821	74435
40565	16880
4459	37186
58755	68620
12140	81605
23598	4173
88314	91996
25178	75104
38455	64701
59389	91062
10000	97727
63151	88465
68796	69599
60237	97945
34015	70583
49861	57780
99273	73980
52569	54994
75217	91311
52973	98512
93453	59543
76571	55635
17963	64975
73211	37965
81846	36419
95549	68489
28723	55236
98656	62303
43635	95316
65034	73250
48656	10456
37552	62990
30979	17017
27325	90620
2026	931
66812	82256
79283	24311
92880	44391
93653	44804
77001	66571
77875	64272
80013	25377
38314	42978
774	25608
84289	21686
84816	71241
989	41833
82697	52235
10635	12043
51329	76780
44837	70402
13313	1610
61888	62723
39742	78330
77995	84505
54835	89325
368	32576
33871	56625
11123	94696
67489	74939
71974	44820
4846	11743
69267	86922
46926	78074
88242	73202
28775	39411
99108	67897
84922	64943
48293	42188
15444	59227
98635	36383
91786	1794
60602	30790
23201	30135
65902	36135
35616	81321
25378	40255
358	48516
54085	56812
48383	29196
57048	71022
95550	69649
18902	67400
37880	67184
96783	22706
44212	32332
33702	613
1486	70474
63236	9135
90659	79652
91709	2911
41733	66371
41988	51592
56982	60152
90978	87887
84301	33857
58045	7374
15957	41173
47289	8448
24426	89594
71665	78581
76845	58940
39307	57069
75903	37396
56908	686
42423	92777
3646	7743
28797	71015
52157	59757
79006	40010
33512	74803
54776	13817
51282	18691
86429	80449
23569	21281
41426	60719
68922	73924
98094	5594
94972	74822
65757	71202
91235	9682
28044	10739
31123	14569
16091	21254
45116	38158
58223	17436
27402	94023
44768	88323
11684	18989
40581	45619
25498	81355
18781	42767
44584	42832
42216	94615
51127	74350
33943	78465
27273	70297
87776	87940
31209	65915
45454	57039
49074	78381
87401	15116
31351	25692
81189	67472
59573	28684
59919	11644
86358	64557
25790	47994
85646	64345
84810	48322
85566	11719
19661	13796
49741	30407
46615	5229
115	45670
88660	28676
84095	56232
63197	95467
96943	81123
42838	65999
96101	43744
2506	48331
74917	55497
78596	62160
85083	59871
33189	93420
35550	10786
15634	8073
92608	94360
50957	11099
13103	55737
9233	40242
63604	73936
9464	37704
83521	36538
26692	51283
76276	94471
96564	83633
20807	3980
84318	85728
48062	96177
49194	86805
45674	48637
13553	60865
7394	47120
35684	73121
95295	24374
49121	47596
32702	9925
2573	90213
28638	61537
19951	59352
53489	69940
7072	69582
20092	3017
57981	38075
80729	83904
58167	16733
20000	8922
76959	79163
21427	67706
98972	71374
68833	86075
84518	4816
87792	17430
36026	3616
44629	48777
45655	64960
89054	15382
73644	67202
57427	37263
63713	86049
52377	62252
26060	30675
37809	1318
9065	41977
26579	75179
66421	96960
68245	43769
62257	45696
30504	74388
9136	61401
35095	8067
64922	14315
32712	53948
12265	62349
47069	52973
22681	27378
57905	59029
32986	57992
95660	21620
36928	2009
28113	82655
30799	95274
61405	95487
79552	51610
93303	52080
76704	47282
13764	21276
37148	65881
63554	4808
97399	15934
27418	37428
53031	26013
52575	87353
92050	83516
58803	87906
50003	26269
67902	56664
95161	88251
47383	87151
22355	84926
35101	75159
23095	77818
87868	39591
36121	48298
50267	999
534	38118
28249	26116
93097	71763
82772	20284
10913	23439
46596	65392
76467	13923
73146	34791
51027	45570
16852	63399
68347	24558
6665	85724
43735	93984
53567	10786
6180	38332
21169	70092
51637	92581
13436	76492
31952	98164
36097	75467
17946	38160
2224	57873
69312	70074
59909	75146
76144	8865
90819	96216
96457	71304
8765	68221
62336	7204
92284	89406
13467	32930
58871	49781
50518	37226
64993	94862
64939	34624
89747	66150
68716	23312
89687	38192
76250	31270
59022	16434
40972	63333
54822	2673
20810	69373
73847	32139
93106	52456
24900	71131
54080	13995
67388	90163
11127	99127
62312	61960
70364	79558
7020	16894
93446	12000
78713	14801
38000	28404
14598	86830
24378	62273
52667	98371
61713	38509
2568	25461
18044	92650
73527	10120
66464	79846
89583	26199
43913	11001
13634	60794
88801	25431
85565	29427
20136	79277
10484	71203
37124	55285
65389	58383
86808	57683
19763	54399
71885	26136
39039	17469
70031	36955
33237	3926
5757	54244
13202	86926
58171	37283
3488	8454
85530	55874
37907	32421
66004	99353
9772	69847
17699	88
95107	99477
5990	18380
21230	88210
8077	49517
17741	75681
52107	70971
53101	41558
79321	49541
48771	73210
78526	25476
29184	97834
79561	61961
54529	5059
99129	76629
30909	48986
86112	80174
61766	44945
78726	9533
75434	76303
48209	86156
84178	93074
29744	20138
26800	3253
41887	29097
930	5580
99762	74571
21378	20695
22395	44763
79958	55727
89973	8846
98761	98638
69898	63159
91482	4528
92630	82163
29195	74725
42139	54184
25070	77375
87934	80215
53406	2598
97331	44863
8800	92529
63255	15049
29640	284
93588	32278
92240	4440
48876	12823
49153	18355
71184	19812
94508	4660
41127	25744
22925	13219
6906	55805
19745	30715
60292	43443
16838	2535
35987	55064
14382	59996
13180	8205
7425	98427
58401	17342
11074	57692
11322	17134
92899	33737
89938	51682
47693	94429
46681	34661
76020	17274
50109	89453
42170	27121
59042	93918
14777	7369
6209	72677
62666	19100
82514	61177
29003	29426
11298	47631
71451	67357
23233	96612
89376	89567
95698	41203
98651	87243
61211	24703
26748	38297
61973	52088
51114	90518
72570	43559
92168	31069
73755	12435
37620	77711
78969	64587
19257	33315
83336	80107
55690	49836
27009	30585
41895	74982
67263	84680
4425	22285
86895	41009
23832	55042
9890	74462
48593	3334
29851	8048
92928	98960
49010	89461
72462	60392
68113	7045
25370	45100
66355	43939
5425	33159
17547	52653
81993	43166
92200	19886
69158	77253
8243	86090
36373	96371
60994	76334
99038	69187
12020	15575
55252	69380
93493	33897
41398	76886
105	86548
86653	59565
43171	62116
67517	67071
42636	1664
46598	90151
29022	94296
80705	26912
11623	9448
21222	51677
32089	38873
91187	33310
21238	20668
83330	266
57798	57216
26141	53608
68498	76922
11315	27735
97848	63169
52769	88003
60710	85409
4062	62960
64801	76516
75548	76529
1101	98078
39977	70863
54708	93087
8733	1173
95649	23361
57324	44527
10339	46089
55395	32160
63660	98231
62972	39402
13569	56056
74843	53348
19193	54401
39808	91722
60785	33283
90790	35719
57300	51483
61263	64779
99652	72384
84303	18376
30916	16612
73168	94950
63741	23654
94583	23147
41175	63900
33543	78182
27663	17050
2556	52802
18629	70176
98638	48661
26988	51396
48861	82161
86138	42606
88536	50718
36295	60427
58872	3080
5392	29782
7374	18620
88291	9653
9770	57404
46914	70422
91781	2010
61154	93223
26773	74318
75338	47789
86406	28305
34565	47593
70595	93297
69379	48153
580	54459
96737	66321
82823	32198
78277	471
69800	10197
11543	30102
64988	69361
89726	17944
31751	90263
9658	74751
40595	93813
48151	99530
50792	77549
40267	41744
84312	43636
47770	54217
91426	28145
1358	65810
15324	84416
41347	29447
94972	37886
96870	57003
36461	31547
56107	8096
89739	77053
87285	44145
97944	72426
91229	81668
17686	93210
55853	32059
43917	38189
11476	13201
7412	56911
31986	58990
32569	34023
41113	68213
14794	11255
5923	74386
66909	56491
78185	88767
56913	19212
73862	84078
99317	43083
90972	34958
50702	62392
31181	9815
5551	98618
36094	42031
77671	3223
71785	25989
23053	71850
91561	67538
77716	73201
92061	16557
10491	95662
68519	48309
46762	12883
79260	88726
22167	27448
59828	40727
60193	18247
43032	95159
48177	97324
9897	6260
53678	19606
8725	51366
75367	99002
74784	35454
44969	60108
44483	94089
47288	27494
22774	99153
23783	85300
81414	44393
11633	20499
26644	14653
83439	80470
1057	35897
46129	19506
66244	17
63928	40959
61573	1218
65481	60328
70673	7193
95815	9128
97015	46425
84451	50084
19830	99573
44917	71725
38438	22437
44530	89131
54765	96851
59367	59143
36055	93390
49024	42222
27505	13139
15651	64176
45868	77881
19456	26977
96171	68722
98881	32069
93606	22252
90814	46502
68359	88543
76807	60670
44681	16558
66616	85310
51999	88968
17754	68216
4393	82998
99503	54782
53102	77116
48275	30298
8678	82554
27918	35399
65245	15546
15654	21586
2179	30161
11958	79244
3497	76992
43195	17225
11522	33216
87798	44511
1226	61931
21832	585
78248	18321
67723	41139
1740	14877
69124	84462
91605	33735
85235	73178
4745	54193
13349	17056
87724	37785
90799	84536
83307	17927
36514	30269
61632	44799
94939	10301
20893	13758
5009	90379
38019	95438
53607	70317
41242	87971
82168	82617
10297	25229
43168	50682
2556	30039
72399	45231
34578	77267
53637	72343
88909	965
63484	63000
66915	29927
99318	75143
27977	9358
70869	18974
96508	61773
41968	17740
57882	76609
5664	23918
90546	42335
85570	82311
70264	65130
61412	58911
49109	69985
37707	51324
78001	45914
74552	2317
6298	51226
84169	49678
75022	41614
75619	91426
85873	91361
30585	97663
25625	40949
87034	59659
12399	59052
50924	28577
35854	66414
55140	7374
47829	64769
84511	8790
97478	97414
743	12538
78501	52632
29057	9074
72844	42236
53676	26199
42195	68966
86496	19607
13450	48
28998	912
10049	80466
2524	16887
76796	44144
13182	98944
31361	80100
57074	64148
58282	1816
4169	35312
42918	40976
67217	1922
42546	82042
1599	48637
49282	14334
91943	98947
23644	71346
11317	64767
88744	75332
56035	15401
60194	67888
73347	14737
73226	51530
76339	21144
92065	90482
55454	15424
33851	17476
15575	74208
77649	61158
28749	90627
28813	55386
92652	56596
33566	58363
41095	69191
98468	28177
76144	49546
93346	74879
74675	80997
75920	96674
94084	2543
6599	64033
78598	47767
72725	66898
58852	55722
65161	50912
31047	85161
70966	16231
3936	27148
76609	94810
89084	48550
99972	35577
45317	97477
50251	58237
45550	17543
6466	89405
45908	16748
94814	23753
35216	67112
92724	4363
64728	44209
73690	3690
62475	22641
68970	24152
34578	63670
61445	96625
80165	57167
81081	79915
62065	74607
20891	77994
22531	65548
59714	29563
43218	75757
72151	45830
9581	95921
37799	96862
64051	772
84083	12866
22585	68650
88220	14923
62532	65046
82745	10669
23183	86417
81507	50264
30147	74773
78900	66869
32611	34817
32494	20348
81133	36195
39920	21370
87613	68579
92784	9517
21604	76421
21957	15289
85395	31619
98875	37873
91316	52170
41535	9409
48156	24699
70274	14223
79660	85800
27704	67872
49710	31654
7383	88143
73097	64831
40378	43269
95968	96781
17421	42390
44685	45682
2256	20495
66391	90029
74710	66890
28211	71395
49653	89707
21211	76079
61765	59474
18747	23319
73714	40265
53060	83052
15308	63990
48915	52366
76708	34951
33300	97617
77743	37785
36923	15068
8884	9331
98358	18632
65598	19589
7568	23329
39963	56348
84031	89818
95069	8639
69249	70163
45687	85825
12931	66995
69406	49839
85820	26115
12624	87168
98109	2317
97029	9688
85057	60978
66671	45078
47536	14691
8851	10340
96941	36277
73299	37780
46948	40047
82698	8167
18750	50364
55444	46039
86927	46811
25182	40858
72405	4348
73835	7054
72759	22226
16736	9809
74941	71877
46853	30520
4724	16495
28260	8997
78423	812
99692	16723
36108	90956
93548	86570
11890	14898
94505	27068
58805	43347
78457	67592
10187	98570
22184	43396
94933	42592
768	26325
19104	9653
3730	22297
34771	74572
40098	23912
79841	36840
78084	12616
46327	48098
21330	48311
1548	1220
97991	69761
20518	30700
45282	16953
5952	54620
98309	63601
43029	98039
90949	88356
15818	11746
3130	82713
73118	50490
25165	79230
70010	44841
39726	52405
42597	53009
94733	98352
31726	14324
71598	98451
22624	19703
23351	52557
60579	33524
22547	12053
6969	80710
52303	19181
87771	9356
51865	52871
34594	14728
93989	37048
22993	31695
51961	20071
9556	37305
15869	99170
9573	1551
2206	36965
1302	114
45129	40004
30855	26975
34418	92767
69535	65854
14381	56594
49506	78626
57873	74516
79698	82872
2041	97940
20776	53385
47892	54225
51816	17193
62402	22528
17205	46856
25318	1717
37943	95773
52056	91405
26312	97872
93378	91232
97078	95342
98463	54161
16961	40742
2658	70223
41452	47927
25754	34915
69740	58169
84848	56625
45006	42962
43339	45689
43450	61870
42743	55380
6819	64265
87236	84778
47080	36790
68754	29240
13506	78520
33735	37676
36997	84517
23212	53897
31841	85272
97192	34516
76176	8509
26285	23896
57111	48116
25577	26364
47606	96432
36721	71650
49594	37831
73308	9416
70375	95840
96932	20854
88048	90603
3508	76223
26945	786
33630	21442
33888	77145
67459	74889
77298	21222
27115	76742
1874	51503
19996	35066
99241	96270
64564	23359
14731	95076
7394	80698
60869	90928
98998	86891
95345	87653
72550	76543
32275	93291
59384	10315
45547	47147
68986	38927
18243	99395
83385	53755
58192	5409
15812	17843
19411	34186
70543	55610
67446	83923
54243	41662
22321	58355
24008	40776
97876	9928
69403	87577
64300	52481
37869	86321
15889	64511
68559	61305
19203	22213
57655	8710
93553	94478
44816	64886
1236	75443
72516	46372
98813	17074
51186	59173
46492	48124
84540	72474
38698	38821
68742	30078
77164	72084
6474	11638
56880	73858
18144	66774
70273	40669
92600	99145
61045	58723
49489	97940
49482	14616
34289	14077
3375	9842
84429	91471
52550	49801
70591	7828
91955	48666
39734	78045
2195	13476
5199	72107
31515	53575
20862	98662
84895	35800
38616	881
42059	38400
34055	60941
70440	13482
10055	52212
77322	16307
84389	83356
84495	16747
48004	74164
40303	32248
77321	73415
29392	81024
71821	67246
63425	59468
95000	79576
75210	38313
94634	70065
1348	27431
77330	66625
44573	39049
97717	10042
70994	32228
95034	20364
23046	70387
28986	48811
23518	14928
62083	92333
66533	18056
40595	5695
84000	28418
12575	6589
86246	82510
75340	75015
96753	72214
16129	1648
9737	59989
53341	55136
38595	7030
41036	2318
36508	27598
32624	64232
85807	72175
39968	78861
46207	61551
99779	26592
82940	43800
25971	9476
95439	57592
4222	55588
10783	60510
86277	18345
18555	34028
36108	70692
11391	65210
37290	81555
10737	38127
67976	9421
85139	76087
80036	90823
51889	38274
83995	23040
5538	21456
69236	44830
56	83350
58018	24328
19472	53646
32990	14284
7908	29473
55349	63878
72934	70685
39028	55754
72805	16980
85967	27753
80714	44264
58042	5373
85337	76784
20620	22493
29057	36232
69425	28395
47455	70026
70102	60691
44196	66952
11628	13228
99588	5923
72118	31816
31672	21138
71805	52196
87256	4622
4056	16459
36163	39522
15479	30861
4840	81213
72598	86361
56093	94065
39547	94699
5220	54578
43275	6548
57339	98090
80830	69253
88490	59233
57024	74280
11509	8471
46881	16193
97849	43628
11762	67300
84768	88724
17335	61335
88606	73206
41977	25829
13027	52506
44498	37421
28105	50399
58401	47245
33269	6868
4357	45721
8071	4189
6724	56678
56748	33725
39539	28018
11848	27728
1740	69251
84479	18223
84796	57405
24251	84443
8868	13951
78884	61108
4182	93235
73516	19985
34695	82667
36114	8136
97857	19528
78284	42372
12847	24516
2542	1077
70193	99140
60487	60775
40439	20825
93408	63283
45655	68142
90830	60285
35865	78936
20527	82832
36007	21115
38590	90152
58431	99553
87984	23733
31986	41490
44230	71273
39124	85585
11387	7308
347	2329
71461	19957
38434	58630
38565	12288
97254	84968
84633	97564
22614	51120
12469	43387
70516	9221
48287	49459
4327	32365
4514	54314
23512	18583
75863	69819
49617	16203
2899	9860
80243	37282
54048	35190
85999	33418
29548	82454
39066	9214
97865	3672
31323	49703
52406	78920
91022	23923
90319	81731
62015	80992
84887	43928
23537	49365
2768	27081
40855	89061
10981	34589
70999	65085
2012	64861
42684	30292
74839	52260
83362	18271
70289	57393
33209	31564
37650	11654
23076	44372
67581	16152
93961	46074
84446	20046
29296	9119
48623	76004
62389	53806
47746	29655
84888	82954
19366	48040
67322	74086
91411	82538
43791	22123
93135	67239
91600	20287
50360	24452
12775	76646
11674	30386
48084	47931
59656	57277
81124	75844
4564	87611
8877	84501
77930	17537
92182	97707
49854	42728
47032	65421
37747	62427
21441	31985
51124	98968
29472	8627
48874	44947
33160	7292
42517	9120
82174	58610
26133	88502
58940	26195
72225	3248
44253	56604
29164	29100
56913	64574
68917	51532
93912	40796
87349	50867
72824	46178
18464	9335
53769	18756
51206	48226
29189	60581
65793	50722
48282	81409
43973	3991
76265	96206
24421	81665
47158	83024
39513	95977
4856	80611
1771	11414
5720	81026
86154	38117
5923	22797
32115	85555
81306	57332
31212	82963
35934	28176
77850	14571
21158	56661
61863	56160
66283	14018
16303	13183
9848	44356
61666	73590
82748	65948
25120	6180
75753	78365
45025	72350
31268	71075
76444	34843
53877	1571
43742	8228
70677	77821
55025	12774
56964	76001
67741	38658
85378	28083
80959	36266
30499	10038
90196	29907
50461	63768
29059	9127
52043	5393
79068	25777
89433	92580
829	88160
75271	54481
29978	76806
51304	65742
6105	7752
12402	42819
49893	73213
15709	25309
31575	28962
18534	31319
83682	78865
29403	25766
18134	50798
86381	44939
7274	99836
88531	10448
79459	48482
82627	17453
16177	76089
57128	99282
37486	72911
21089	10508
41215	75793
38238	1890
4117	78710
80530	15751
12394	92336
12037	16439
69894	12891
86592	1148
52649	53712
28929	75495
54209	95745
32999	65448
75107	4509
96021	23736
42418	27769
71040	58908
14477	8958
77987	58658
64010	71206
71894	34261
55342	46288
28172	91866
45414	13676
6340	49346
38589	66526
81524	46712
10933	39820
67300	72770
10207	91152
91774	59618
61142	11528
4273	70739
67117	34660
25804	24125
85334	61716
69268	32099
80652	32881
33808	86336
89044	64658
89785	95824
75554	76403
80780	10245
68688	43348
9242	34811
54518	18661
96628	42461
80999	85837
41394	14048
69008	92914
51210	92482
65832	29775
51131	89598
89380	9282
52593	2938
51681	82236
93742	69653
89818	9201
68521	27963
38386	75993
73656	66
29672	82443
56168	36252
9031	32870
5620	92869
3557	63592
49917	14931
75202	88390
18889	45258
69351	31188
53950	7526
6270	37708
74516	88768
95493	26761
13515	36013
23547	49371
6464	62536
10677	83170
82407	88189
91367	50611
12902	14095
71470	41480
56261	7709
50033	54730
48288	47075
26005	89863
44232	61956
25624	61856
36412	10835
25475	63321
15873	1401
38714	40041
16336	44045
49245	1945
644	49713
29893	87030
33610	86897
59785	61953
47906	46323
90856	7707
85233	88779
99406	41371
58767	35734
33442	22601
33843	99500
4788	45874
22571	86480
25521	55380
84776	16529
8591	92705
79901	37191
4562	55149
87053	49001
47143	92209
8916	14564
95286	39784
13850	15906
24321	2286
52546	78170
78234	84822
22011	84252
69959	17059
18684	21650
30829	31324
8202	43779
90428	76425
6755	65874
54621	13577
9506	35368
38775	56124
49546	95839
64473	79394
68524	63400
53985	243
69298	7265
96849	73449
10853	78738
51149	47485
4432	52974
39745	91664
87653	84453
49715	82466
41829	2109
71688	84490
68184	47534
85482	82174
16644	53380
74741	40041
26488	65757
79673	47161
59359	9690
87798	60256
47151	91135
15718	8113
46842	45429
10795	87265
28680	92580
37413	95340
16069	22173
39968	3199
7742	30619
98385	61625
20100	66965
60311	93021
11339	87248
78925	76064
47657	76359
99595	77068
22041	46755
71009	5996
55288	17784
67932	59968
67172	57651
88675	41784
96993	85663
53225	59161
36357	51038
17017	65837
35816	94561
31103	33037
53575	5842
75355	87351
17119	78406
82990	46140
6021	25182
3328	70273
21354	31236
26964	17626
90632	26529
11723	28083
9386	530
86655	67401
62221	97800
3253	92218
87105	37239
51646	65482
86700	91363
4517	61536
82659	24185
90128	39922
83313	49247
91425	29038
71602	81004
83251	91313
68293	50988
96733	39152
90831	93946
95780	53820
51045	65369
21684	61856
52495	84552
61940	25268
95962	12355
26633	41881
54020	30541
15648	58124
53469	68456
79620	4516
71534	48846
81928	14966
60844	99096
88763	92045
26659	12708
72841	85093
94479	46385
20133	4750
36498	52980
88065	60651
47456	71713
22968	27682
67136	80772
29472	70779
75819	13015
4698	56530
67247	66796
30020	28039
50395	13202
51427	81563
58673	34721
61339	44130
13737	29087
7833	50389
50233	57659
96564	94270
9135	75342
65409	72108
93049	85726
14446	66830
33482	61004
35284	43770
836	59748
88071	46421
786	81914
88550	39689
23854	57536
33709	42084
44947	21108
69552	11477
49446	66555
70799	15343
93831	94553
98278	37239
9824	61019
21964	56935
43529	7945
52784	63147
72416	75254
5073	7695
94515	29697
31300	52825
27542	63442
38589	41579
7343	48048
98233	98702
3543	75751
55248	34236
57224	57941
39173	79395
90355	85915
31975	68740
66425	84157
48622	88259
20159	26436
3121	97815
41276	62183
50412	70874
95307	49015
32124	45239
63116	2003
77669	57359
36076	52238
91287	2198
49234	32414
35294	39071
77859	86942
87617	49238
29257	29367
11600	54741
57603	15116
65784	51947
43102	33164
57248	1258
69598	94400
75370	3415
52520	5676
86356	19177
87606	80415
82182	27724
70772	94309
98995	25852
96127	75682
75482	15308
56027	17783
36773	74032
22555	6655
13766	59196
69480	43007
87838	38795
7277	10938
72214	77355
35766	68603
73382	41596
1973	85308
46491	47759
53710	13324
6803	21611
15945	17530
15890	86376
32862	53695
62923	21618
84056	69676
66491	43961
11676	60290
75590	94286
60472	26407
57378	60294
96101	95187
4490	91720
16777	9330
97639	49759
22675	90833
