10000
3430	4183	0.3945
4183	4936	0.6777
4936	5689	0.9649
5689	6442	0.1667
6442	7195	0.449
7195	7948	0.2059
7948	8701	0.8227
8701	9454	0.7135
9454	207	0.1057
207	960	0.3699
960	1713	0.8525
1713	2466	0.2877
2466	3219	0.7072
3219	3972	0.6499
3972	4725	0.5885
4725	5478	0.8609
5478	6231	0.1144
6231	6984	0.636
6984	7737	0.2438
7737	8490	0.3457
8490	9243	0.4357
9243	9996	0.9641
9996	749	0.5261
749	1502	0.2709
1502	2255	0.6261
2255	3008	0.6447
3008	3761	0.2775
3761	4514	0.9904
4514	5267	0.4862
5267	6020	0.1906
6020	6773	0.7161
6773	7526	0.08072
7526	8279	0.09305
8279	9032	0.4494
9032	9785	0.5631
9785	538	0.08542
538	1291	0.1937
1291	2044	0.5475
2044	2797	0.8363
2797	3550	0.2604
3550	4303	0.5931
4303	5056	0.8517
5056	5809	0.5902
5809	6562	0.4779
6562	7315	0.06738
7315	8068	0.3545
8068	8821	0.3847
8821	9574	0.9452
9574	327	0.8336
327	1080	0.3897
1080	1833	0.7642
1833	2586	0.8932
2586	3339	0.1075
3339	4092	0.0838
4092	4845	0.5267
4845	5598	0.8927
5598	6351	0.7804
6351	7104	0.451
7104	7857	0.06635
7857	8610	0.9539
8610	9363	0.7465
9363	116	0.5358
116	869	0.5682
869	1622	0.06455
1622	2375	0.9116
2375	3128	0.5116
3128	3881	0.3388
3881	4634	0.325
4634	5387	0.4153
5387	6140	0.14
6140	6893	0.05258
6893	7646	0.3338
7646	8399	0.09656
8399	9152	0.4984
9152	9905	0.1949
9905	658	0.983
658	1411	0.7352
1411	2164	0.3806
2164	2917	0.4842
2917	3670	0.3167
3670	4423	0.09973
4423	5176	0.2781
5176	5929	0.5541
5929	6682	0.6107
6682	7435	0.3336
7435	8188	0.3475
8188	8941	0.6756
8941	9694	0.3297
9694	447	0.7097
447	1200	0.2703
1200	1953	0.8025
1953	2706	0.1165
2706	3459	0.2861
3459	4212	0.412
4212	4965	0.7199
4965	5718	0.4719
5718	6471	0.493
6471	7224	0.1856
7224	7977	0.5775
7977	8730	0.2791
8730	9483	0.1825
9483	236	0.02738
236	989	0.5891
989	1742	0.8315
1742	2495	0.1729
2495	3248	0.8891
3248	4001	0.1786
4001	4754	0.517
4754	5507	0.8182
5507	6260	0.655
6260	7013	0.3562
7013	7766	0.8182
7766	8519	0.6337
8519	9272	0.3885
9272	25	0.602
25	778	0.7828
778	1531	0.5106
1531	2284	0.815
2284	3037	0.04309
3037	3790	0.6203
3790	4543	0.549
4543	5296	0.9476
5296	6049	0.2009
6049	6802	0.5831
6802	7555	0.04096
7555	8308	0.2618
8308	9061	0.0933
9061	9814	0.7863
9814	567	0.6363
567	1320	0.3244
1320	2073	0.9709
2073	2826	0.123
2826	3579	0.2201
3579	4332	0.2852
4332	5085	0.4694
5085	5838	0.9324
5838	6591	0.5354
6591	7344	0.1345
7344	8097	0.4597
8097	8850	0.5752
8850	9603	0.08032
9603	356	0.1361
356	1109	0.3757
1109	1862	0.5742
1862	2615	0.3126
2615	3368	0.3393
3368	4121	0.3027
4121	4874	0.475
4874	5627	0.6916
5627	6380	0.5773
6380	7133	0.6062
7133	7886	0.08402
7886	8639	0.5895
8639	9392	0.8592
9392	145	0.3831
145	898	0.2396
898	1651	0.603
1651	2404	0.5591
2404	3157	0.5168
3157	3910	0.7727
3910	4663	0.2967
4663	5416	0.312
5416	6169	0.6167
6169	6922	0.8128
6922	7675	0.9092
7675	8428	0.02011
8428	9181	0.6235
9181	9934	0.09665
9934	687	0.05329
687	1440	0.8765
1440	2193	0.3624
2193	2946	0.4343
2946	3699	0.9418
3699	4452	0.8134
4452	5205	0.8244
5205	5958	0.9901
5958	6711	0.17
6711	7464	0.28
7464	8217	0.4572
8217	8970	0.5343
8970	9723	0.5857
9723	476	0.7568
476	1229	0.2478
1229	1982	0.3218
1982	2735	0.2787
2735	3488	0.9124
3488	4241	0.8766
4241	4994	0.7533
4994	5747	0.2206
5747	6500	0.809
6500	7253	0.7251
7253	8006	0.4772
8006	8759	0.586
8759	9512	0.06366
9512	265	0.01917
265	1018	0.08618
1018	1771	0.2872
1771	2524	0.3701
2524	3277	0.8875
3277	4030	0.06583
4030	4783	0.7523
4783	5536	0.2881
5536	6289	0.6175
6289	7042	0.1521
7042	7795	0.479
7795	8548	0.7076
8548	9301	0.8899
9301	54	0.7527
54	807	0.3956
807	1560	0.8917
1560	2313	0.2728
2313	3066	0.5889
3066	3819	0.5585
3819	4572	0.507
4572	5325	0.7574
5325	6078	0.2156
6078	6831	0.2204
6831	7584	0.5459
7584	8337	0.6151
8337	9090	0.5726
9090	9843	0.7982
9843	596	0.5479
596	1349	0.3589
1349	2102	0.2273
2102	2855	0.7719
2855	3608	0.02591
3608	4361	0.08872
4361	5114	0.4619
5114	5867	0.04764
5867	6620	0.5043
6620	7373	0.03967
7373	8126	0.8626
8126	8879	0.8143
8879	9632	0.07367
9632	385	0.3621
385	1138	0.5678
1138	1891	0.4247
1891	2644	0.8706
2644	3397	0.6663
3397	4150	0.8299
4150	4903	0.3352
4903	5656	0.3864
5656	6409	0.363
6409	7162	0.04822
7162	7915	0.6316
7915	8668	0.01276
8668	9421	0.8304
9421	174	0.9288
174	927	0.1746
927	1680	0.7299
1680	2433	0.939
2433	3186	0.9273
3186	3939	0.8966
3939	4692	0.3434
4692	5445	0.9654
5445	6198	0.6316
6198	6951	0.2784
6951	7704	0.1765
7704	8457	0.142
8457	9210	0.2399
9210	9963	0.5405
9963	716	0.6231
716	1469	0.6215
1469	2222	0.7909
2222	2975	0.5773
2975	3728	0.4688
3728	4481	0.1392
4481	5234	0.3017
5234	5987	0.1677
5987	6740	0.3858
6740	7493	0.1537
7493	8246	0.4711
8246	8999	0.4912
8999	9752	0.5076
9752	505	0.7476
505	1258	0.1029
1258	2011	0.483
2011	2764	0.4901
2764	3517	0.0687
3517	4270	0.906
4270	5023	0.05762
5023	5776	0.9655
5776	6529	0.5943
6529	7282	0.8283
7282	8035	0.7329
8035	8788	0.7945
8788	9541	0.998
9541	294	0.5799
294	1047	0.6859
1047	1800	0.02451
1800	2553	0.9019
2553	3306	0.5017
3306	4059	0.7717
4059	4812	0.9583
4812	5565	0.2951
5565	6318	0.4359
6318	7071	0.5359
7071	7824	0.2404
7824	8577	0.8984
8577	9330	0.7554
9330	83	0.7532
83	836	0.3677
836	1589	0.2588
1589	2342	0.2069
2342	3095	0.5219
3095	3848	0.53
3848	4601	0.8526
4601	5354	0.7248
5354	6107	0.4471
6107	6860	0.1864
6860	7613	0.9803
7613	8366	0.873
8366	9119	0.9419
9119	9872	0.285
9872	625	0.7338
625	1378	0.0679
1378	2131	0.1804
2131	2884	0.5311
2884	3637	0.8162
3637	4390	0.2435
4390	5143	0.731
5143	5896	0.6102
5896	6649	0.4975
6649	7402	0.1097
7402	8155	0.4036
8155	8908	0.7728
8908	9661	0.4858
9661	414	0.6641
414	1167	0.3405
1167	1920	0.6865
1920	2673	0.9954
2673	3426	0.1118
3426	4179	0.8825
4179	4932	0.9621
4932	5685	0.7942
5685	6438	0.8488
6438	7191	0.2421
7191	7944	0.2594
7944	8697	0.5102
8697	9450	0.6673
9450	203	0.5142
203	956	0.3802
956	1709	0.9796
1709	2462	0.8368
2462	3215	0.05622
3215	3968	0.2524
3968	4721	0.9163
4721	5474	0.2196
5474	6227	0.7686
6227	6980	0.2148
6980	7733	0.686
7733	8486	0.07462
8486	9239	0.3065
9239	9992	0.5051
9992	745	0.4644
745	1498	0.7077
1498	2251	0.755
2251	3004	0.3608
3004	3757	0.5612
3757	4510	0.6232
4510	5263	0.7982
5263	6016	0.6364
6016	6769	0.1921
6769	7522	0.335
7522	8275	0.9135
8275	9028	0.3458
9028	9781	0.4789
9781	534	0.4901
534	1287	0.6226
1287	2040	0.03302
2040	2793	0.9591
2793	3546	0.4646
3546	4299	0.331
4299	5052	0.3812
5052	5805	0.3869
5805	6558	0.08588
6558	7311	0.7856
7311	8064	0.9626
8064	8817	0.1068
8817	9570	0.6381
9570	323	0.6833
323	1076	0.5381
1076	1829	0.7795
1829	2582	0.807
2582	3335	0.4614
3335	4088	0.8121
4088	4841	0.744
4841	5594	0.7207
5594	6347	0.8007
6347	7100	0.04767
7100	7853	0.7949
7853	8606	0.7422
8606	9359	0.8721
9359	112	0.4508
112	865	0.6568
865	1618	0.1704
1618	2371	0.86
2371	3124	0.7272
3124	3877	0.9383
3877	4630	0.5049
4630	5383	0.7908
5383	6136	0.7193
6136	6889	0.844
6889	7642	0.4325
7642	8395	0.2007
8395	9148	0.5307
9148	9901	0.4294
9901	654	0.1898
654	1407	0.6712
1407	2160	0.04172
2160	2913	0.6767
2913	3666	0.4595
3666	4419	0.7665
4419	5172	0.225
5172	5925	0.175
5925	6678	0.4556
6678	7431	0.4011
7431	8184	0.165
8184	8937	0.6843
8937	9690	0.3551
9690	443	0.1716
443	1196	0.1902
1196	1949	0.3667
1949	2702	0.7313
2702	3455	0.6814
3455	4208	0.02155
4208	4961	0.9639
4961	5714	0.1444
5714	6467	0.392
6467	7220	0.3457
7220	7973	0.7036
7973	8726	0.5487
8726	9479	0.02997
9479	232	0.7178
232	985	0.2158
985	1738	0.6678
1738	2491	0.08228
2491	3244	0.2008
3244	3997	0.2398
3997	4750	0.9993
4750	5503	0.4107
5503	6256	0.6473
6256	7009	0.4037
7009	7762	0.6008
7762	8515	0.5166
8515	9268	0.03043
9268	21	0.8572
21	774	0.3164
774	1527	0.4872
1527	2280	0.7293
2280	3033	0.03952
3033	3786	0.5985
3786	4539	0.1552
4539	5292	0.1763
5292	6045	0.363
6045	6798	0.5818
6798	7551	0.5019
7551	8304	0.7717
8304	9057	0.09412
9057	9810	0.5652
9810	563	0.8362
563	1316	0.4722
1316	2069	0.2128
2069	2822	0.5583
2822	3575	0.7799
3575	4328	0.9595
4328	5081	0.532
5081	5834	0.04886
5834	6587	0.5914
6587	7340	0.7951
7340	8093	0.8576
8093	8846	0.6466
8846	9599	0.8578
9599	352	0.4681
352	1105	0.4714
1105	1858	0.7607
1858	2611	0.08802
2611	3364	0.7409
3364	4117	0.7169
4117	4870	0.9669
4870	5623	0.2375
5623	6376	0.2014
6376	7129	0.97
7129	7882	0.2195
7882	8635	0.6952
8635	9388	0.4251
9388	141	0.7762
141	894	0.5665
894	1647	0.7655
1647	2400	0.6555
2400	3153	0.4345
3153	3906	0.5217
3906	4659	0.1751
4659	5412	0.4086
5412	6165	0.8098
6165	6918	0.7519
6918	7671	0.6365
7671	8424	0.9065
8424	9177	0.6559
9177	9930	0.235
9930	683	0.9997
683	1436	0.7485
1436	2189	0.2283
2189	2942	0.5448
2942	3695	0.02237
3695	4448	0.7239
4448	5201	0.4701
5201	5954	0.4188
5954	6707	0.2916
6707	7460	0.174
7460	8213	0.5513
8213	8966	0.2657
8966	9719	0.326
9719	472	0.8092
472	1225	0.04239
1225	1978	0.7684
1978	2731	0.3913
2731	3484	0.3871
3484	4237	0.5049
4237	4990	0.2395
4990	5743	0.06024
5743	6496	0.1587
6496	7249	0.7781
7249	8002	0.8842
8002	8755	0.04767
8755	9508	0.4881
9508	261	0.7449
261	1014	0.6284
1014	1767	0.352
1767	2520	0.5523
2520	3273	0.8575
3273	4026	0.6669
4026	4779	0.2351
4779	5532	0.5271
5532	6285	0.2037
6285	7038	0.3887
7038	7791	0.07083
7791	8544	0.1661
8544	9297	0.396
9297	50	0.8362
50	803	0.5944
803	1556	0.1787
1556	2309	0.06363
2309	3062	0.3527
3062	3815	0.5831
3815	4568	0.3117
4568	5321	0.2296
5321	6074	0.5763
6074	6827	0.4996
6827	7580	0.544
7580	8333	0.3541
8333	9086	0.4358
9086	9839	0.1306
9839	592	0.2981
592	1345	0.3245
1345	2098	0.3045
2098	2851	0.7491
2851	3604	0.07538
3604	4357	0.1745
4357	5110	0.9687
5110	5863	0.8349
5863	6616	0.4215
6616	7369	0.8126
7369	8122	0.5664
8122	8875	0.882
8875	9628	0.628
9628	381	0.5419
381	1134	0.1541
1134	1887	0.3257
1887	2640	0.07721
2640	3393	0.6518
3393	4146	0.05509
4146	4899	0.1198
4899	5652	0.635
5652	6405	0.8637
6405	7158	0.6491
7158	7911	0.9953
7911	8664	0.9991
8664	9417	0.9108
9417	170	0.7558
170	923	0.9326
923	1676	0.4086
1676	2429	0.03488
2429	3182	0.272
3182	3935	0.8771
3935	4688	0.6218
4688	5441	0.6794
5441	6194	0.2154
6194	6947	0.2307
6947	7700	0.5661
7700	8453	0.1614
8453	9206	0.8343
9206	9959	0.1497
9959	712	0.57
712	1465	0.6037
1465	2218	0.9369
2218	2971	0.1807
2971	3724	0.5799
3724	4477	0.9072
4477	5230	0.09793
5230	5983	0.2656
5983	6736	0.2708
6736	7489	0.04627
7489	8242	0.899
8242	8995	0.6471
8995	9748	0.4543
9748	501	0.4672
501	1254	0.8572
1254	2007	0.7055
2007	2760	0.6929
2760	3513	0.8713
3513	4266	0.2007
4266	5019	0.2588
5019	5772	0.5253
5772	6525	0.1647
6525	7278	0.1456
7278	8031	0.3567
8031	8784	0.2091
8784	9537	0.8547
9537	290	0.8309
290	1043	0.1002
1043	1796	0.3872
1796	2549	0.6746
2549	3302	0.5683
3302	4055	0.5175
4055	4808	0.5849
4808	5561	0.7191
5561	6314	0.5625
6314	7067	0.02802
7067	7820	0.9427
7820	8573	0.8701
8573	9326	0.7587
9326	79	0.5257
79	832	0.09195
832	1585	0.7945
1585	2338	0.9725
2338	3091	0.6123
3091	3844	0.5793
3844	4597	0.2963
4597	5350	0.9607
5350	6103	0.01273
6103	6856	0.7461
6856	7609	0.3029
7609	8362	0.5861
8362	9115	0.7031
9115	9868	0.4695
9868	621	0.2674
621	1374	0.7358
1374	2127	0.7826
2127	2880	0.6706
2880	3633	0.2687
3633	4386	0.1465
4386	5139	0.6216
5139	5892	0.997
5892	6645	0.5893
6645	7398	0.795
7398	8151	0.3155
8151	8904	0.5848
8904	9657	0.05377
9657	410	0.09186
410	1163	0.977
1163	1916	0.3074
1916	2669	0.9075
2669	3422	0.9559
3422	4175	0.8972
4175	4928	0.4169
4928	5681	0.5179
5681	6434	0.6618
6434	7187	0.1073
7187	7940	0.9838
7940	8693	0.6795
8693	9446	0.2245
9446	199	0.3723
199	952	0.04251
952	1705	0.8034
1705	2458	0.3683
2458	3211	0.1465
3211	3964	0.8477
3964	4717	0.7727
4717	5470	0.02655
5470	6223	0.524
6223	6976	0.1482
6976	7729	0.7458
7729	8482	0.9387
8482	9235	0.7149
9235	9988	0.885
9988	741	0.687
741	1494	0.4199
1494	2247	0.07709
2247	3000	0.2192
3000	3753	0.9086
3753	4506	0.6237
4506	5259	0.2367
5259	6012	0.2962
6012	6765	0.4023
6765	7518	0.7903
7518	8271	0.3275
8271	9024	0.6529
9024	9777	0.2439
9777	530	0.1339
530	1283	0.8806
1283	2036	0.6729
2036	2789	0.8513
2789	3542	0.1947
3542	4295	0.3959
4295	5048	0.9976
5048	5801	0.3769
5801	6554	0.7848
6554	7307	0.1264
7307	8060	0.298
8060	8813	0.01691
8813	9566	0.1877
9566	319	0.1067
319	1072	0.315
1072	1825	0.5167
1825	2578	0.7655
2578	3331	0.9567
3331	4084	0.5719
4084	4837	0.6555
4837	5590	0.6298
5590	6343	0.492
6343	7096	0.669
7096	7849	0.991
7849	8602	0.5343
8602	9355	0.6727
9355	108	0.5628
108	861	0.644
861	1614	0.6441
1614	2367	0.9205
2367	3120	0.7389
3120	3873	0.4064
3873	4626	0.3376
4626	5379	0.3365
5379	6132	0.6831
6132	6885	0.9525
6885	7638	0.6987
7638	8391	0.8512
8391	9144	0.5577
9144	9897	0.4339
9897	650	0.8543
650	1403	0.8365
1403	2156	0.4896
2156	2909	0.2424
2909	3662	0.8136
3662	4415	0.2125
4415	5168	0.3752
5168	5921	0.2184
5921	6674	0.9659
6674	7427	0.5795
7427	8180	0.6098
8180	8933	0.08878
8933	9686	0.8926
9686	439	0.4062
439	1192	0.6464
1192	1945	0.4143
1945	2698	0.6504
2698	3451	0.8068
3451	4204	0.792
4204	4957	0.828
4957	5710	0.1805
5710	6463	0.9362
6463	7216	0.1448
7216	7969	0.8456
7969	8722	0.02319
8722	9475	0.5359
9475	228	0.08194
228	981	0.0303
981	1734	0.8452
1734	2487	0.6623
2487	3240	0.2008
3240	3993	0.7911
3993	4746	0.377
4746	5499	0.1265
5499	6252	0.1229
6252	7005	0.5979
7005	7758	0.6843
7758	8511	0.6796
8511	9264	0.06458
9264	17	0.8942
17	770	0.6602
770	1523	0.4722
1523	2276	0.5818
2276	3029	0.4871
3029	3782	0.9577
3782	4535	0.8219
4535	5288	0.3949
5288	6041	0.6985
6041	6794	0.6626
6794	7547	0.8169
7547	8300	0.6998
8300	9053	0.05615
9053	9806	0.3443
9806	559	0.7907
559	1312	0.8719
1312	2065	0.8078
2065	2818	0.6392
2818	3571	0.1958
3571	4324	0.9683
4324	5077	0.03812
5077	5830	0.02399
5830	6583	0.9096
6583	7336	0.9358
7336	8089	0.6712
8089	8842	0.9342
8842	9595	0.5027
9595	348	0.9296
348	1101	0.1383
1101	1854	0.885
1854	2607	0.5023
2607	3360	0.6499
3360	4113	0.9933
4113	4866	0.7502
4866	5619	0.1802
5619	6372	0.1025
6372	7125	0.2568
7125	7878	0.8556
7878	8631	0.8974
8631	9384	0.689
9384	137	0.7694
137	890	0.04288
890	1643	0.5372
1643	2396	0.03357
2396	3149	0.3366
3149	3902	0.3611
3902	4655	0.05673
4655	5408	0.4525
5408	6161	0.9455
6161	6914	0.5405
6914	7667	0.6897
7667	8420	0.4724
8420	9173	0.8356
9173	9926	0.9063
9926	679	0.8296
679	1432	0.303
1432	2185	0.7035
2185	2938	0.8884
2938	3691	0.1272
3691	4444	0.6726
4444	5197	0.8248
5197	5950	0.7822
5950	6703	0.8313
6703	7456	0.9293
7456	8209	0.3717
8209	8962	0.9187
8962	9715	0.9047
9715	468	0.8177
468	1221	0.7109
1221	1974	0.898
1974	2727	0.9476
2727	3480	0.8347
3480	4233	0.9595
4233	4986	0.0444
4986	5739	0.4582
5739	6492	0.5719
6492	7245	0.5835
7245	7998	0.7381
7998	8751	0.463
8751	9504	0.9505
9504	257	0.3175
257	1010	0.7796
1010	1763	0.04675
1763	2516	0.7555
2516	3269	0.1884
3269	4022	0.4446
4022	4775	0.8151
4775	5528	0.374
5528	6281	0.9235
6281	7034	0.3834
7034	7787	0.8189
7787	8540	0.1461
8540	9293	0.5248
9293	46	0.02356
46	799	0.9735
799	1552	0.2321
1552	2305	0.2913
2305	3058	0.6297
3058	3811	0.5034
3811	4564	0.4043
4564	5317	0.06809
5317	6070	0.6779
6070	6823	0.4433
6823	7576	0.6691
7576	8329	0.07111
8329	9082	0.7016
9082	9835	0.7266
9835	588	0.1245
588	1341	0.6175
1341	2094	0.2636
2094	2847	0.8944
2847	3600	0.9607
3600	4353	0.3891
4353	5106	0.2113
5106	5859	0.9531
5859	6612	0.01016
6612	7365	0.7689
7365	8118	0.8723
8118	8871	0.4153
8871	9624	0.7515
9624	377	0.7726
377	1130	0.3442
1130	1883	0.05234
1883	2636	0.1755
2636	3389	0.01202
3389	4142	0.5381
4142	4895	0.3919
4895	5648	0.4188
5648	6401	0.4202
6401	7154	0.1286
7154	7907	0.4903
7907	8660	0.5707
8660	9413	0.4538
9413	166	0.06964
166	919	0.01169
919	1672	0.5607
1672	2425	0.05716
2425	3178	0.8302
3178	3931	0.1455
3931	4684	0.5325
4684	5437	0.1654
5437	6190	0.07141
6190	6943	0.3922
6943	7696	0.6095
7696	8449	0.03143
8449	9202	0.4717
9202	9955	0.7506
9955	708	0.4605
708	1461	0.1552
1461	2214	0.7045
2214	2967	0.3354
2967	3720	0.5696
3720	4473	0.09879
4473	5226	0.4772
5226	5979	0.9589
5979	6732	0.6177
6732	7485	0.9664
7485	8238	0.5359
8238	8991	0.7061
8991	9744	0.8814
9744	497	0.8329
497	1250	0.4421
1250	2003	0.03546
2003	2756	0.05618
2756	3509	0.8996
3509	4262	0.2287
4262	5015	0.4364
5015	5768	0.4091
5768	6521	0.6606
6521	7274	0.02701
7274	8027	0.174
8027	8780	0.6682
8780	9533	0.8603
9533	286	0.3197
286	1039	0.1541
1039	1792	0.5542
1792	2545	0.5222
2545	3298	0.9778
3298	4051	0.4376
4051	4804	0.3614
4804	5557	0.8322
5557	6310	0.7372
6310	7063	0.437
7063	7816	0.4935
7816	8569	0.1563
8569	9322	0.2699
9322	75	0.3257
75	828	0.3604
828	1581	0.9742
1581	2334	0.5086
2334	3087	0.6915
3087	3840	0.5429
3840	4593	0.01013
4593	5346	0.378
5346	6099	0.9654
6099	6852	0.6317
6852	7605	0.343
7605	8358	0.5919
8358	9111	0.6569
9111	9864	0.6452
9864	617	0.7748
617	1370	0.6703
1370	2123	0.9276
2123	2876	0.4351
2876	3629	0.2415
3629	4382	0.8331
4382	5135	0.5336
5135	5888	0.9836
5888	6641	0.5452
6641	7394	0.9283
7394	8147	0.6686
8147	8900	0.9995
8900	9653	0.1906
9653	406	0.04782
406	1159	0.7379
1159	1912	0.7198
1912	2665	0.6055
2665	3418	0.9911
3418	4171	0.5965
